3926300000;запасные части для автомобиля бывшие в употреблении  крепление бампера полимерного материала  название полимера  из которого изготовлен товар  полипропилен  технология производства товара  литье  резка
4016995209;запасные части автомобиля  бывшие в употреблении  части из металлонаполненных резин  подушка крепления двигателя
7009100009;запасные части для автомобиля бывшие в употреблении  зеркало заднего обзора  тип стекла  силикатное стекло
7318163009;запасные части автомобильные  бывшие в  употреблении гайки из коррозионностойкой стали с внутренним диаметром 17-21мм шестигранная  наличие фланца бурта  глухих (колпачковых) гаек  нет  дополнительных элементов конструкции
8302300009;запасные части для автомобилей  бывшие в употреблении  петли капота
8414802200;запасные части автомобильные  бывшие в употреблении  компрессор воздушный  обьемный возвратно-поступательный  с избыточным рабочим давлением 5 бар
8512200009;запасные части для автомобилей  бывшие в употреблении  прочие приборы освещения и визуальной сигнализации для автомобилей  фара туманки габарит стоп-сигнал
8708109009;запасные части автомобильные бывшие в употреблении  бампер и его части  жесткость бампера бампер
8708299009;запасные части автомобильные  бывшие в употреблении  части кузова  балка двигателя-1шт  шторка в багажник-1шт  пол в багажник(пластик) капот дверь боковая обшивки дверей
8708309109;запасные части для автомобилей  бывшие в употреблении  суппорт тормозной-2шт  блок управления abs-1шт  главный тормозной с блоком аbs
8708405009;запасные части для автомобилей  бывшие в употреблении  мкпп задний привод акпп задний привод акпп передний привод
8708809909;запасные части для автомобилей  бывшие в употреблении  стойка со ступицей-3шт  стойка рычаг задняя одвеска в сборе передняя подвеска в сборе
8708913509;запасные части для автомобиля бывшие в употреблении  радиаторы и их части  радиатор кондиционера радиатор
8708923509;запасные части автомобильные  бывшие в употреблении  глушители и их части  бочка глушителя глушитель
9018311009;одноразовые шприцы из пластмассы с иглами
9018311001;одноразовые шприцы из пластмассы для инсулина с иглами
2103909009;вкусовые добавки и приправы для продуктов пригодные для употребления в пищу не содержат гмо без содержания спират
1704907100;изделия кондитерские сахаристые карамель леденцовая на полимерной палочке
4821101000;стикеры рекламные бумажные  однородного материала  с напечатанным текстом  самоклеящиеся  прямоугольной
2202991900;напиток безалкогольный негазированный освежающий на основе очищенной питьевой воды с добавлением сахара 
8711100000;мопеды б/у объем двигателя 49см3 год вып  1995-1997 бензин vin отсутствует серийный/заводской номер отсутствует в частично разобранном виде для удобства транспортировки не утратившие своих потребительских свойств пригодные для дальнейшей эксплуатации
8407329000;двигатель для мотоцикла с искровым зажиганием с возвратно-поступательным движением поршня с рабочим объемом цилиндров двигателя более 125 куб см  но не более 250 куб см  бывшие в употреблении
8429521001;экскаватор на гусеничном ходу полноповоротный гидравлический б/у
8432295000;навесное оборудование для трактора почвофреза б/у
8208400000;сменные ножи для тракторной фрезы  новые
8701925000;трактор для сельскохозяйственных работ на колесном ходу б/у
8708705009;автомобильные колеса укомплектованные шинами на алюминиевых дисках бывшие в употреблении
8708709909;колпак колесного диска  бывший в употреблении
8711209800;мотоцикл б/у
8711400000;мотороллер б/у 
8714103000;колеса ходовые и их части и принадлежности  для ремонта и технического обслуживания мотоциклов
8714104000;глушители и выхлопные трубы  их части мотоциклов (мопедов)  для ремонта и технического обслуживания  бывшие в эксплуатации
6506101000;защитные головные уборы  шлем мотоциклетный пластмассовый  бывший в эксплуатации
9029100009;одометр для мопеда  бывший в эксплуатации
8407211000;подвесные лодочные моторы бывшие в эксплуатации  с рабочим объемом цилиндров не более 325 куб см
8418211000;холодильник бытовой компрессионный  ёмкостью более 340л  бывший в эксплуатации
8509800000;увлажнитель воздуха бытовой бывший в эксплуатации
8518408009;электрический аудиоусилитель звуковой частоты бытовой  бывший в эксплуатации
8518210000;громкоговорители одиночные  смонтированные в корпусах  для прослушивания музыки  бытовые  бывшие в эксплуатации  колонки музыкальные
8467297000;рубанок makita 9741 для бытового применения  бывший в эксплуатации
8516797000;электрическая крышка-биде бывшая в эксплуатации  для установки на унитаз  материал корпуса-пластик  с водонагревательной функцией  предназначена для личной гигиены
9403208009;мебель металлическая бывшая в эксплуатации  тумба металлическая
8714999009;колеса велосипедные в сборе  бывшие в эксплуатации
8708705009;части и принадлежности колес из алюминия  бывшие в употреблении проставки колесные колпачек колесного диска (для установки в колесный диск  закрывающий центральное отверстие колесного диска  для защиты ниши крепежных болтов колеса от попадания грязи и пыли)
4016995209;цепи противоскольжения резиновые для а/м
8426919009;гидравлические краноманипуляторные установки (для грузовых работ)  для монтажа на шасси дорожных а/м
3920202109;пленка биаксиально-ориентированная полипропиленовая для горячего ламинирования  в рулонах
3204170000;красители органические  в виде гранул без запаха  применяются в промышленности для окрашивания полипропилена (без контакта с пищевыми продуктами и питьевой водой)
4002192000;блок-сополимер бутадиена и стирола (sbs)  в виде гранул  получаемый путем полимеризации в растворе в присутствии литийорганического инициатора
3505109000;модифицированный тапиоковый крахмал  катионный  для технической промышленности
3823110000;стеариновая кислота 1860 для промышленного использования в качестве диспергатора ингредиентов и активатора вулканизации в производстве резинотехнических изделий  в виде порошка
3823199000;монокарбоновые жирные кислоты - лауриновая кислота
2818300000;гидроксид алюминия - тригидрат алюминия
8302411000;фурнитура для дверей
8301401900;замки  не цилиндровые  предназначенные для установки в дверях зданий
8301600009;части замков для установки в дверях зданий
8301401100;замки цилиндровые для установки в дверях зданий
8302100000;дверные петли-шарниры
2915907000;изопропил миристат (изопропиловый эфир миристиновой кислоты)
2915704000;изопропил пальмитат (изопропиловый эфир пальмитиновой кислоты)
3824995500;триглицериды среднецепочечные (смесь глицеридов каприловой и каприновой кислот)
3902300000;рандомный сополимер полипропилена в виде гранул  является сырьём для производства вспененных изделий в автомобильной промышленности
2840209000;бораты  борат цинка (zinc borate)  в виде гранул белого цвета  cas № 1332-07-6  применяется в качестве вспенивающего агента вспененного пропилена  который применяется для деталей шумоизоляции
4005910000;материалы многослойные из резиновой смеси  наполненнойнеорганическими наполнителями и пластификаторами  покрытой лицевым слоем из алюминиевой фольги с тиснением  и нижним липким мастичным слоем  защищённым антиадгезионной бумагой  в листах
6109100000;футболки чёрные с логотипом standartplast  предназначены для продвижения продуктов
6201900000;ветровки чёрные с логотипом stp  предназначены для продвижения продуктов стп
6110209100;толстовки чёрные с логотипом stp  предназначены для продвижения продуктов 
6116108000;перчатки трикотажные машинного вязания  пропитанные или покрытые пластмассой
2933210000;гидантоин и его производные  1-бром-3-хлор-5 5- диметилгидантион используется в качестве дезинфицирующего вещества для обеззараживания
8301100000;изделия из недрагоценных металлов  замки висячие велосипедные и предназначенные для запирания дверей и ворот
8302100000;изделия из недрагоценных металлов  приварные петли для дверей
7217201000;проволока оцинкованная гальванизированная полиграфическая для проволокошвейных машин
3901300000;сополимер этилена с винилацетатом (эва) в гранулах  полученный сополимеризацией пэ и мономера ва
3920621905;пленка из полиэтилентерефталата для горячего и холодного ламинирования в рулонах
3901400001;сополимер этилена и гексана (металлоценовый линейный полиэтилен низкой плотности  не содержит этиловый спирт
8414108900;молокоотсос ручной
3907300009;эпоксидная смола
3304990000;косметические средства для взрослых для ухода (увлажнения  восстановления) за кожей без отбеливающего эффекта  без этилового спирта и наноматериалов
3006109000;нити стерильные биодеградируемые из полидиоксанона для подкожного введения на иглах-носителях различных размеров 
2833292000;моногидрат сульфат цинка
8481808508;клапана дисковые  новые
8481807399;шаровые клапана  шиберные клапана  новые
4016930005;уплотнения для клапана  новые
3926909709;уплотнения из пластика
9026102100;расходомеры в частично разобранном виде
5911400000;фильтровальная салфетка
8421990008;части фильтр-пресса  фильтровальные плиты
8421290009;камерный фильтр пресс с мембранной системой отжима в частично разобранном виде
4202121900;кейсы с лицевой поверхностью из полимерных материалов бывшие в употреблении
4202921900;кейс пластиковые  бывшие в употреблении  предназначены для хранения удочек
4901990000;продукция печатная  бывшая в употреблении  книга с иллюстрациями  не содержит порнографические материалы  не содержит материалов экстремистского характера
6307909800;готовые изделия из синтетических тканей  чехлы для сидений автомобиля  без электронагревательных приборов бывшие в употреблении
6804300000;камни для ручной заточки ножей
7320208108;пружина из черных металлов бывшая в употреблении  работающая на сжатие  используемая в автомобильных подвесках
8310000000;таблички (эмблемы) с указателями из недрагоценных металлов для автомобилей  бывшие в употреблении
8509800000;оборудование и устройства для фильтрования или очистки воздуха  прочие воздушные фильтры  бывшие в употреблении
8447208000;вязальные машинки бывшие в употреблении пригодные для дальнейшего использования
8448590000;запасные части к вязальным машинам  бывшие в употреблении
8452101900;швейная машинка  бывшая в употреблении  пригодная для дальнейшего использования
8467211000;аккумуляторная дрель-шуруповерт  бывшая в употреблении
8467219900;электрическая дрель ручная  не пневматическая  бывшая в употреблении
8467295900;ручной пневмоинструмент  бывший в употреблении  шуруповерт
8471300000;портативные вычислительные машины  бывшие в употреблении  пригодные для дальнейшего использования
8471500000;блок обработки данных бывший в употреблении  не содержащий устройств ввода и вывода  системный блок  бывший в эксплуатации
8471705000;запоминающее встраиваемое устройство вычислительных машин  бывшее в употреблении  жесткий магнитный диск для персонального компьютера  встраиваемый  не записанный  с памятью емкостью не более 300 гб
8473308000;части и принадлежности машин товарной позиции 8471 бывшие в употреблении  элемент корпуса персонального компьютера  с разъемами для подключения проводов
8504320009;источник чистого питания мощностью более 1ква но не более 16 ква бывший в употреблении повышающий трансформатор
8504408200;преобразователь статический  не лом электрооборудывания  не военного назначения  цифровой аудио конвертер
8504408400;инвертор мощностью не более 7 5 ква  бывший в употреблении  представляет собой устройство для преобразования постоянного тока 12 в в переменный ток 220 в  подключается к сети автомобиля через прикуриватель  оснащен розеткой и разъемом usb
8504409000;стабилизатор напряжения электросети  бывший в употреблении
8508110000;пылесос (робот) бытовой со встроенным электродвигателем для сухой и влажной уборки помещения
8512200009;приборы освещения и визуальной сигнализации транспортных средств
8517620009;машины для приема и передачи данных  бывшие в употреблении  роутер
8518109500;микрофоны и подставки для них бывшие в употреблении  микрофон с подставкой из пластика  бывший в употреблении  в комплекте с чехлом
8518220009;громкоговорители  смонтированные в корпусах  бывшие в употреблении
8518408009;усилители звуковой частоты  бывшие в употреблении  аудиоусилители  в комплекте с проводами для подключения  предназначены для обработки и усиления аудиосигнала
8518900009;части громкоговорителей одиночных  смонтированных в корпусах  бывшие в употреблении
8519812500;аудиомагнитофон кассетного типа  бывший в употреблении в комплекте с проводами для подключения  предназначен для воспроизведения звука с аудио кассет
8519813500;аппаратура звуковоспроизводящая с лазерной считывающей системой
8519818109;аппаратура звуковоспроизводящая  магнитофон бобинный
8519891100;проигрыватели грампластинок  бывшие в употреблении  в комплекте со сменными иглами  предназначены для воспроизведения звука с виниловых грампластинок 
8521109509;аппаратура видеозаписывающая и видеовоиспроизводящая совмещенная или несовмещенная с видеотюнером
8522903000;части и принадлежности аппаратуры звукозаписывающей и звуковоспроизводящей  бывшие в употреблении  картридж-игла на виниловый проигрыватель - 12 шт  игла звукоснимателя на виниловый проигрыватель
8523291501;ленты магнитные для записи звука  в кассетах  шириной 4 мм  незаписанные
8523291504;лента шириной более 4 мм  но не более 6 5 мм  бывшая в употреблении  лента в бобинах  не записанная
8523419000;диски оптические
8528529009;монитор для персонального компьютера  бывший в употреблении  в комплекте с проводами для подключения  предназначенный для использования с вычислительными машинами и являющийся устройством отображения информации  размер экрана по диагонали 20 дюймов
8532290000;конденсатор  двухполюсник с постоянным значением ёмкости и малой проводимостью  устройство для накопления заряда и энергии электрического поля
8536699008;розетка электрическая  бытового назначения  на напряжение не более 240в
8544429009;проводники электрические на напряжение не более 1000 вт
9019109009;коврик массажный  бывший в употреблении  для массажа c помощью вращающихся внутренних роликов
9105290000;часы настенные декоративные (без содержания драгоценных металлов и камней)  механические
9107000000;временные переключатели  бывшие в употреблении  аудио таймер
9202101000;смычковые музыкальные инструменты  бывшие в употреблении  скрипки  без электрического усиления  современного фабричного производств
9202903000;музыкальные инструменты  бывшие в употреблении  аккустическая гитара (не электрическая)  в комплекте с чехлом
9205100000;медные духовые инструменты   бывшие в употреблении  саксафон в комплекте с чехлом
9205909000;инструменты музыкальные духовые  бывшие в употреблении  флейта в комплекте с чехлом
9206000000;инструменты музыкальные ударные бывшие в употреблении  музыкальный барабан
9207105000;инструменты клавишные  бывшие в употреблении  синтезатор в комплекте с подставкой для установки  с кейсом и с проводами для подключения
9207108000;инструменты музыкальные электронные  бывшие в употреблении  электрическое пианино
9207901000;музыкальные инструменты электрические  бывшие в употреблении  электрогитара  в комплекте с проводами
9207909000;инструмент музыкальный бывший в употреблении  электрический барабан  в комплекте с фурнитурой для сборки и установки
9209940000;часть электрического музыкального барабана  бывшая в употреблении  педаль
9401610000;мебель для сидения на деревянном каркасе  бывшая в употреблении  кресло с деревянным каркасом  обитое натуральной кожей
9403601009;мебель деревянная для столовых и жилых комнат  бывшая в употреблении  подставка  предназначенна для установки музыкального оборудования
9504500001;игровая видео приставка с использованием телевизионного приемника  бывшая в употреблении  в комплекте с джойстиком
9506112100;инвентарь для занятий лыжным спортом  монолыжи и лыжи для сноуборда
9507100000;удочка рыболовная  бывшая в употреблении  телескопическая из пластмассы от 1 м  но не более 2м  в комплекте с чехлом  не электрическая
9507300000;катушка для удочки рыболовной  бывшая в употреблении  не электрическая
7314410000;оцинкованная сетка с шестигранными ячейками из черных металлов (для армирования земляных откосов)
5603939000;нетканное  необработаннное полотно (композиционный нетканый водонепроницаемый материал)  полученное термомеханическим способом из волокнистого холста  дублированного с изнаночной стороны разрежанной тканью
8413910008;импеллер  экспеллер к центробежному консольному поверхностному насосу
8483109500;вал центробежного консольного поверхностного насоса
8501522001;асинхронный двигатель переменного тока  мощностью 5 5 и 1 1 квт
8501523000;асинхронный двигатель переменного тока  мощностью 11 и 37 квт
7308400009;стальная мелкощитовая опалубка (в сборе) и ее части  предназначена для возведения бетонных и железобетонных стен
7216619000;металлопрофиль фасонный из плоского проката  холоднодеформированный  стальной
7306307209;трубы сварные  круглого поперечного сечения  стальные  с наружным диаметром 48 6 мм  оцинкованные  наличие нарезанной резьбы  нет  для использования при монтаже щитовой опалубки
7216611000;угловые профили  без дальнейшей обработки кроме холодной деформации  стальные  полученные из плоского проката
